"IndivYr","Date","AvgDE","DEclass"
"140800-15",2015-07-30,2.66614109626245,"Marginal"
"140800-15",2015-07-31,2.58975958573362,"Marginal"
"140800-15",2015-08-01,2.81736264121533,"Good"
"140800-15",2015-08-02,2.71052484034637,"Marginal"
"140800-15",2015-08-03,2.77751241925187,"Good"
"140800-15",2015-08-04,2.80647066489098,"Good"
"140800-15",2015-08-05,2.8389667244103,"Good"
"140800-15",2015-08-06,2.851680633659,"Good"
"140800-15",2015-08-07,2.87101960237769,"Good"
"140800-15",2015-08-08,2.79381950068068,"Good"
"140800-15",2015-08-09,2.75020313952292,"Good"
"140800-15",2015-08-10,2.75028554879019,"Good"
"140800-15",2015-08-11,2.74200389286584,"Marginal"
"140800-15",2015-08-12,2.70528318721323,"Marginal"
"140800-15",2015-08-13,2.88130667439521,"Good"
"140800-15",2015-08-14,2.78999359833417,"Good"
"140800-15",2015-08-15,2.84814639219208,"Good"
"140800-15",2015-08-16,2.64509098300607,"Marginal"
"140800-15",2015-08-17,2.81049337652492,"Good"
"140800-15",2015-08-18,2.77225233699822,"Good"
"140800-15",2015-08-19,2.74840098168285,"Marginal"
"140800-15",2015-08-20,2.69604625751023,"Marginal"
"140800-15",2015-08-21,2.7119243145509,"Marginal"
"140800-15",2015-08-22,2.74955875157652,"Marginal"
"140800-15",2015-08-23,2.6953460647636,"Marginal"
"140800-15",2015-08-24,2.76580853876056,"Good"
"140800-15",2015-08-25,2.83674461310263,"Good"
"140800-15",2015-08-26,2.88024030130492,"Good"
"140800-15",2015-08-27,2.72451289438245,"Marginal"
"140800-15",2015-08-28,2.77293314723958,"Good"
"140800-15",2015-08-29,2.78023425606305,"Good"
"140800-15",2015-08-30,2.6841734398584,"Marginal"
"140800-15",2015-08-31,2.70394030362512,"Marginal"
"140850-15",2015-07-15,2.91800244922186,"Excellent"
"140850-15",2015-07-16,2.82638020130574,"Good"
"140850-15",2015-07-17,2.85159336031703,"Good"
"140850-15",2015-07-18,2.76193800223007,"Good"
"140850-15",2015-07-19,2.81339011481918,"Good"
"140850-15",2015-07-20,2.69241054219764,"Marginal"
"140850-15",2015-07-21,2.65848119561834,"Marginal"
"140850-15",2015-07-22,2.64600799573399,"Marginal"
"140850-15",2015-07-23,2.60002642505384,"Marginal"
"140850-15",2015-07-24,2.58379357164728,"Marginal"
"140850-15",2015-07-25,2.62004066561015,"Marginal"
"140850-15",2015-07-26,2.48780600681643,"Marginal"
"140850-15",2015-07-27,2.57162729962747,"Marginal"
"140850-15",2015-07-28,2.73692033568425,"Marginal"
"140850-15",2015-07-29,2.77082933024771,"Good"
"140850-15",2015-07-30,2.61141693288183,"Marginal"
"140850-15",2015-07-31,2.54425271519897,"Marginal"
"140850-15",2015-08-01,2.61927097489568,"Marginal"
"140850-15",2015-08-02,2.68021033681611,"Marginal"
"140850-15",2015-08-03,2.47574516685922,"Marginal"
"140850-15",2015-08-04,2.62456873320151,"Marginal"
"140850-15",2015-08-05,2.60246007570416,"Marginal"
"140850-15",2015-08-06,2.51383489666206,"Marginal"
"140850-15",2015-08-07,2.58211055821443,"Marginal"
"140850-15",2015-08-08,2.75320856772617,"Good"
"140850-15",2015-08-09,2.64394463968214,"Marginal"
"140850-15",2015-08-10,2.673348121464,"Marginal"
"140850-15",2015-08-11,2.51234713684187,"Marginal"
"140850-15",2015-08-12,2.63828976695363,"Marginal"
"140850-15",2015-08-13,2.59085976761662,"Marginal"
"140850-15",2015-08-14,2.67605226674453,"Marginal"
"140850-15",2015-08-15,2.73526815235746,"Marginal"
"140850-15",2015-08-16,2.5379571952945,"Marginal"
"140850-15",2015-08-17,2.57359162361916,"Marginal"
"140850-15",2015-08-18,2.59296082528648,"Marginal"
"140850-15",2015-08-19,2.60904180707433,"Marginal"
"140850-15",2015-08-20,2.59788706036682,"Marginal"
"140850-15",2015-08-21,2.71321334613218,"Marginal"
"140850-15",2015-08-22,2.72332813230857,"Marginal"
"140850-15",2015-08-23,2.66697151971916,"Marginal"
"140850-15",2015-08-24,2.78869817422269,"Good"
"140850-15",2015-08-25,2.80956437458904,"Good"
"140850-15",2015-08-26,2.65848579861215,"Marginal"
"140850-15",2015-08-27,2.61428448881948,"Marginal"
"140850-15",2015-08-28,2.76315511177484,"Good"
"140850-15",2015-08-29,2.75654331123898,"Good"
"140850-15",2015-08-30,2.81515739940472,"Good"
"140850-15",2015-08-31,2.75843116917081,"Good"
"140890-15",2015-07-15,2.82398221535666,"Good"
"140890-15",2015-07-16,2.98869469913752,"Excellent"
"140890-15",2015-07-17,2.9971519955098,"Excellent"
"140890-15",2015-07-18,2.98212804685015,"Excellent"
"140890-15",2015-07-19,2.85301486047394,"Good"
"140890-15",2015-07-20,2.93724930708306,"Excellent"
"140890-15",2015-07-21,2.95094372713297,"Excellent"
"140890-15",2015-07-22,2.84341448853294,"Good"
"140890-15",2015-07-23,2.80480519753116,"Good"
"140890-15",2015-07-24,2.85989172783821,"Good"
"140890-15",2015-07-25,2.87785863474062,"Good"
"140890-15",2015-07-26,2.68222067021024,"Marginal"
"140890-15",2015-07-27,2.76117602369138,"Good"
"140890-15",2015-07-28,2.94044802715201,"Excellent"
"140890-15",2015-07-29,2.939631051661,"Excellent"
"140890-15",2015-07-30,2.92186611383367,"Excellent"
"140890-15",2015-07-31,2.86375570655931,"Good"
"140890-15",2015-08-01,2.78950177644068,"Good"
"140890-15",2015-08-02,2.87579950925788,"Good"
"140890-15",2015-08-03,2.78022732773617,"Good"
"140890-15",2015-08-04,2.79645702718149,"Good"
"140890-15",2015-08-05,2.83836098373997,"Good"
"140890-15",2015-08-06,2.99135022780137,"Excellent"
"140890-15",2015-08-07,2.96105700625302,"Excellent"
"140890-15",2015-08-08,2.97151705564736,"Excellent"
"140890-15",2015-08-09,2.96642040463914,"Excellent"
"140890-15",2015-08-10,2.92868915860496,"Excellent"
"140890-15",2015-08-11,2.97899798828605,"Excellent"
"140890-15",2015-08-12,2.98460412454607,"Excellent"
"140890-15",2015-08-13,2.95242673320011,"Excellent"
"140890-15",2015-08-14,2.91351790574695,"Excellent"
"140890-15",2015-08-15,2.99944396625156,"Excellent"
"140890-15",2015-08-16,2.98722833249824,"Excellent"
"140890-15",2015-08-17,3.03425181925288,"Excellent"
"140890-15",2015-08-18,2.97545049131743,"Excellent"
"140890-15",2015-08-19,3.00132469142868,"Excellent"
"140890-15",2015-08-20,2.97783536480725,"Excellent"
"140890-15",2015-08-21,2.94288992288031,"Excellent"
"140890-15",2015-08-22,3.03424491674147,"Excellent"
"140890-15",2015-08-23,3.08013888512565,"Excellent"
"140890-15",2015-08-24,3.06646602866294,"Excellent"
"140890-15",2015-08-25,3.03420974248395,"Excellent"
"140890-15",2015-08-26,2.99988741171319,"Excellent"
"140890-15",2015-08-27,3.02685269845264,"Excellent"
"140890-15",2015-08-28,3.00647538927496,"Excellent"
"140890-15",2015-08-29,2.98938811086533,"Excellent"
"140890-15",2015-08-30,2.99058953578151,"Excellent"
"140890-15",2015-08-31,2.91280091008304,"Excellent"
"140910-15",2015-07-15,2.53808373967885,"Marginal"
"140910-15",2015-07-16,2.62122128685481,"Marginal"
"140910-15",2015-07-17,2.75935317022564,"Good"
"140910-15",2015-07-18,2.67185912540767,"Marginal"
"140910-15",2015-07-19,2.85229681017354,"Good"
"140910-15",2015-07-20,2.54000479248453,"Marginal"
"140910-15",2015-07-21,2.51109426897208,"Marginal"
"140910-15",2015-07-22,2.52417031791257,"Marginal"
"140910-15",2015-07-23,2.53054596544334,"Marginal"
"140910-15",2015-07-24,2.69399239496446,"Marginal"
"140910-15",2015-07-25,2.66948211213147,"Marginal"
"140910-15",2015-07-26,2.70294680191492,"Marginal"
"140910-15",2015-07-27,2.72786377246979,"Marginal"
"140910-15",2015-07-28,2.86722357425908,"Good"
"140910-15",2015-07-29,2.76307293472962,"Good"
"140910-15",2015-07-30,2.74625788099408,"Marginal"
"140910-15",2015-07-31,2.46119179573035,"Marginal"
"140910-15",2015-08-01,2.482051859799,"Marginal"
"140910-15",2015-08-02,2.52227584377173,"Marginal"
"140910-15",2015-08-03,2.54665853615439,"Marginal"
"140910-15",2015-08-04,2.64866495108167,"Marginal"
"140910-15",2015-08-05,2.53083693009322,"Marginal"
"140910-15",2015-08-06,2.53469084264128,"Marginal"
"140910-15",2015-08-07,2.5428578552176,"Marginal"
"140910-15",2015-08-08,2.43864873746494,"Marginal"
"140910-15",2015-08-09,2.41654755225665,"Marginal"
"140910-15",2015-08-10,2.5861652098091,"Marginal"
"140910-15",2015-08-11,2.40778915760063,"Marginal"
"140910-15",2015-08-12,2.48359793841414,"Marginal"
"140910-15",2015-08-13,2.50231564605832,"Marginal"
"140910-15",2015-08-14,2.63798367314823,"Marginal"
"140910-15",2015-08-15,2.73583658453282,"Marginal"
"140910-15",2015-08-16,2.69531877430548,"Marginal"
"140910-15",2015-08-17,2.70387132353633,"Marginal"
"140910-15",2015-08-18,2.75069870391996,"Good"
"140910-15",2015-08-19,2.59158314009894,"Marginal"
"140910-15",2015-08-20,2.64252489068347,"Marginal"
"140910-15",2015-08-21,2.77471179508245,"Good"
"140910-15",2015-08-22,2.79590150732797,"Good"
"140910-15",2015-08-23,2.80117919888443,"Good"
"140910-15",2015-08-24,2.80003597542688,"Good"
"140910-15",2015-08-25,2.75909521669821,"Good"
"140910-15",2015-08-26,2.73944680389292,"Marginal"
"140910-15",2015-08-27,2.89683719238594,"Good"
"140910-15",2015-08-28,2.99857233214402,"Excellent"
"140910-15",2015-08-29,2.98233470440189,"Excellent"
"140910-15",2015-08-30,2.88608107762653,"Good"
"140910-15",2015-08-31,2.89847539192014,"Good"
"140940-15",2015-07-15,2.86754646269019,"Good"
"140940-15",2015-07-16,2.97892122377481,"Excellent"
"140940-15",2015-07-17,2.9357319794934,"Excellent"
"140940-15",2015-07-18,3.01554561402983,"Excellent"
"140940-15",2015-07-19,2.9803967385434,"Excellent"
"140940-15",2015-07-20,3.03579655673392,"Excellent"
"140940-15",2015-07-21,2.99705745548271,"Excellent"
"140940-15",2015-07-22,2.95070360970598,"Excellent"
"140940-15",2015-07-23,2.8079980143713,"Good"
"140940-15",2015-07-24,2.86200867016637,"Good"
"140940-15",2015-07-25,2.87707623936495,"Good"
"140940-15",2015-07-26,2.67822405953852,"Marginal"
"140940-15",2015-07-27,2.73101592777523,"Marginal"
"140940-15",2015-07-28,2.92835538058192,"Excellent"
"140940-15",2015-07-29,2.93480110790563,"Excellent"
"140940-15",2015-07-30,2.87734900246646,"Good"
"140940-15",2015-07-31,2.8731825494053,"Good"
"140940-15",2015-08-01,2.80908658161298,"Good"
"140940-15",2015-08-02,2.88187892484329,"Good"
"140940-15",2015-08-03,2.76693822368871,"Good"
"140940-15",2015-08-04,2.82115505446597,"Good"
"140940-15",2015-08-05,2.84102894223919,"Good"
"140940-15",2015-08-06,2.99327625637385,"Excellent"
"140940-15",2015-08-07,2.95566420689198,"Excellent"
"140940-15",2015-08-08,2.97268944162125,"Excellent"
"140940-15",2015-08-09,2.90136462768658,"Excellent"
"140940-15",2015-08-10,2.93340719880553,"Excellent"
"140940-15",2015-08-11,2.99284674766206,"Excellent"
"140940-15",2015-08-12,2.99654249252934,"Excellent"
"140940-15",2015-08-13,2.95930346236453,"Excellent"
"140940-15",2015-08-14,2.91073173221894,"Excellent"
"140940-15",2015-08-15,2.94482371205933,"Excellent"
"140940-15",2015-08-16,3.03707980273093,"Excellent"
"140940-15",2015-08-17,3.00615203997935,"Excellent"
"140940-15",2015-08-18,2.95705404842849,"Excellent"
"140940-15",2015-08-19,3.0053459636061,"Excellent"
"140940-15",2015-08-20,2.9652256912723,"Excellent"
"140940-15",2015-08-21,2.94442580614213,"Excellent"
"140940-15",2015-08-22,2.99038144191769,"Excellent"
"140940-15",2015-08-23,3.03302701409714,"Excellent"
"140940-15",2015-08-24,3.06430400434269,"Excellent"
"140940-15",2015-08-25,3.01330127705658,"Excellent"
"140940-15",2015-08-26,3.0007257664445,"Excellent"
"140940-15",2015-08-27,3.02067687445408,"Excellent"
"140940-15",2015-08-28,3.01469906869367,"Excellent"
"140940-15",2015-08-29,2.95071005009678,"Excellent"
"140940-15",2015-08-30,2.9924759443629,"Excellent"
"140940-15",2015-08-31,2.91412280912209,"Excellent"
"140960-15",2015-07-15,2.89886611661424,"Good"
"140960-15",2015-07-16,2.83713688309105,"Good"
"140960-15",2015-07-17,2.80342162681183,"Good"
"140960-15",2015-07-18,2.76896711654906,"Good"
"140960-15",2015-07-19,2.66224521617762,"Marginal"
"140960-15",2015-07-20,2.67740003289799,"Marginal"
"140960-15",2015-07-21,2.76023728154164,"Good"
"140960-15",2015-07-22,2.78310192603297,"Good"
"140960-15",2015-07-23,2.78599738733755,"Good"
"140960-15",2015-07-24,2.70638904513107,"Marginal"
"140960-15",2015-07-25,2.79551244169845,"Good"
"140960-15",2015-07-26,2.83385610405542,"Good"
"140960-15",2015-07-27,2.92919296492379,"Excellent"
"140960-15",2015-07-28,2.85806116720482,"Good"
"140960-15",2015-07-29,2.70044373364698,"Marginal"
"140960-15",2015-07-30,2.57966270680006,"Marginal"
"140960-15",2015-07-31,2.7175378898994,"Marginal"
"140960-15",2015-08-01,2.70927501038201,"Marginal"
"140960-15",2015-08-02,2.683083572136,"Marginal"
"140960-15",2015-08-03,2.71025359772637,"Marginal"
"140960-15",2015-08-04,2.71695090711679,"Marginal"
"140960-15",2015-08-05,2.81172454773008,"Good"
"140960-15",2015-08-06,2.90435979467745,"Excellent"
"140960-15",2015-08-07,2.8119465229423,"Good"
"140960-15",2015-08-08,2.9305519335188,"Excellent"
"140960-15",2015-08-09,2.96462268656202,"Excellent"
"140960-15",2015-08-10,2.98523156758677,"Excellent"
"140960-15",2015-08-11,3.00156972944119,"Excellent"
"140960-15",2015-08-12,2.99518984587994,"Excellent"
"140960-15",2015-08-13,2.96925827092199,"Excellent"
"140960-15",2015-08-14,2.72517177302902,"Marginal"
"140960-15",2015-08-15,2.91233653153983,"Excellent"
"140960-15",2015-08-16,2.94447239479268,"Excellent"
"140960-15",2015-08-17,2.93472603114947,"Excellent"
"140960-15",2015-08-18,2.95429483359773,"Excellent"
"140960-15",2015-08-19,3.03516326080527,"Excellent"
"140960-15",2015-08-20,2.99755418487621,"Excellent"
"140960-15",2015-08-21,2.97220704692328,"Excellent"
"140960-15",2015-08-22,3.08024421919399,"Excellent"
"140960-15",2015-08-23,2.96241495239334,"Excellent"
"140960-15",2015-08-24,3.02153121390039,"Excellent"
"140960-15",2015-08-25,2.93984575351778,"Excellent"
"140960-15",2015-08-26,3.02371328628667,"Excellent"
"140960-15",2015-08-27,2.95833631670404,"Excellent"
"140960-15",2015-08-28,2.80234364081903,"Good"
"140960-15",2015-08-29,2.97917272903479,"Excellent"
"140960-15",2015-08-30,2.95506186845368,"Excellent"
"140960-15",2015-08-31,2.78960821897568,"Good"
"140980-15",2015-07-15,2.39160504702571,"Poor"
"140980-15",2015-07-16,2.51589294255231,"Marginal"
"140980-15",2015-07-17,2.51079957502448,"Marginal"
"140980-15",2015-07-18,2.42041837198687,"Marginal"
"140980-15",2015-07-19,2.480134687065,"Marginal"
"140980-15",2015-07-20,2.4817054683222,"Marginal"
"140980-15",2015-07-21,2.45288849914963,"Marginal"
"140980-15",2015-07-22,2.38670806446763,"Poor"
"140980-15",2015-07-23,2.5670997412184,"Marginal"
"140980-15",2015-07-24,2.63893246501567,"Marginal"
"140980-15",2015-07-25,2.79363797868548,"Good"
"140980-15",2015-07-26,2.51727069238407,"Marginal"
"140980-15",2015-07-27,2.44709516503325,"Marginal"
"140980-15",2015-07-28,2.57635686202841,"Marginal"
"140980-15",2015-07-29,2.93178588958752,"Excellent"
"140980-15",2015-07-30,2.83010068635958,"Good"
"140980-15",2015-07-31,2.61550195523118,"Marginal"
"140980-15",2015-08-01,2.45107041826678,"Marginal"
"140980-15",2015-08-02,2.59174882728607,"Marginal"
"140980-15",2015-08-03,2.50829914173584,"Marginal"
"140980-15",2015-08-04,2.70631455007787,"Marginal"
"140980-15",2015-08-05,2.75184118884729,"Good"
"140980-15",2015-08-06,2.76336894063028,"Good"
"140980-15",2015-08-07,2.68262704052621,"Marginal"
"140980-15",2015-08-08,2.7008216085711,"Marginal"
"140980-15",2015-08-09,2.76106393155593,"Good"
"140980-15",2015-08-10,2.64422367037416,"Marginal"
"140980-15",2015-08-11,2.67705064639619,"Marginal"
"140980-15",2015-08-12,2.6985532127245,"Marginal"
"140980-15",2015-08-13,2.75445392982269,"Good"
"140980-15",2015-08-14,2.89623856945216,"Good"
"140980-15",2015-08-15,2.95596707473823,"Excellent"
"140980-15",2015-08-16,2.90115166012468,"Excellent"
"140980-15",2015-08-17,2.81901985856565,"Good"
"140980-15",2015-08-18,2.90846328840098,"Excellent"
"140980-15",2015-08-19,2.60411141361392,"Marginal"
"140980-15",2015-08-20,2.81703502755421,"Good"
"140980-15",2015-08-21,2.70083841350104,"Marginal"
"140980-15",2015-08-22,2.66172419957962,"Marginal"
"140980-15",2015-08-23,2.82326237162858,"Good"
"140980-15",2015-08-24,2.76542238127605,"Good"
"140980-15",2015-08-25,2.51210520724856,"Marginal"
"140980-15",2015-08-26,2.59250177460766,"Marginal"
"140980-15",2015-08-27,2.63808380892147,"Marginal"
"140980-15",2015-08-28,2.49727318277753,"Marginal"
"140980-15",2015-08-29,2.45339703675692,"Marginal"
"140980-15",2015-08-30,2.45218906816834,"Marginal"
"140980-15",2015-08-31,2.6293582125446,"Marginal"
"141000-15",2015-07-15,2.69718482453428,"Marginal"
"141000-15",2015-07-16,2.6594338630411,"Marginal"
"141000-15",2015-07-17,2.71600591757912,"Marginal"
"141000-15",2015-07-18,2.75050069484817,"Good"
"141000-15",2015-07-19,2.62716636184532,"Marginal"
"141000-15",2015-07-20,2.79929157415306,"Good"
"141000-15",2015-07-21,2.90304614999153,"Excellent"
"141000-15",2015-07-22,2.84147784359453,"Good"
"141000-15",2015-07-23,2.74029202932556,"Marginal"
"141000-15",2015-07-24,2.77982616565146,"Good"
"141000-15",2015-07-25,2.89509529033142,"Good"
"141000-15",2015-07-26,2.67454752455841,"Marginal"
"141000-15",2015-07-27,2.69329447656529,"Marginal"
"141000-15",2015-07-28,2.74927231009198,"Marginal"
"141000-15",2015-07-29,2.79215195098785,"Good"
"141000-15",2015-07-30,2.93685508191315,"Excellent"
"141000-15",2015-07-31,2.95257853626869,"Excellent"
"141000-15",2015-08-01,2.94794777353604,"Excellent"
"141000-15",2015-08-02,2.90859746574245,"Excellent"
"141000-15",2015-08-03,2.76809904962148,"Good"
"141000-15",2015-08-04,2.75076629299077,"Good"
"141000-15",2015-08-05,2.70861106041686,"Marginal"
"141000-15",2015-08-06,2.67434303230116,"Marginal"
"141000-15",2015-08-07,2.72735876647384,"Marginal"
"141000-15",2015-08-08,2.84011661843277,"Good"
"141000-15",2015-08-09,2.82086913104573,"Good"
"141000-15",2015-08-10,2.71547396989636,"Marginal"
"141000-15",2015-08-11,2.54472560280352,"Marginal"
"141000-15",2015-08-12,2.73339065386024,"Marginal"
"141000-15",2015-08-13,2.63222841745209,"Marginal"
"141000-15",2015-08-14,2.66414014949266,"Marginal"
"141000-15",2015-08-15,2.97457551578684,"Excellent"
"141000-15",2015-08-16,2.91014338695371,"Excellent"
"141000-15",2015-08-17,2.8866866538935,"Good"
"141000-15",2015-08-18,3.00210696051562,"Excellent"
"141000-15",2015-08-19,2.87406305714409,"Good"
"141000-15",2015-08-20,2.95955809708749,"Excellent"
"141000-15",2015-08-21,2.9813829033385,"Excellent"
"141000-15",2015-08-22,2.90082698572788,"Excellent"
"141000-15",2015-08-23,3.05831266629814,"Excellent"
"141000-15",2015-08-24,2.86501552464365,"Good"
"141000-15",2015-08-25,2.8905204787449,"Good"
"141000-15",2015-08-26,2.99385851579827,"Excellent"
"141000-15",2015-08-27,2.8746020673694,"Good"
"141000-15",2015-08-28,2.81308878248592,"Good"
"141000-15",2015-08-29,2.83013358652812,"Good"
"141000-15",2015-08-30,2.8767483506121,"Good"
"141000-15",2015-08-31,3.04308523930149,"Excellent"
"141010-15",2015-07-15,2.76323226886168,"Good"
"141010-15",2015-07-16,2.74420372100971,"Marginal"
"141010-15",2015-07-17,2.58014609209041,"Marginal"
"141010-15",2015-07-18,2.56634162524481,"Marginal"
"141010-15",2015-07-19,2.73668495439822,"Marginal"
"141010-15",2015-07-20,2.67559612417479,"Marginal"
"141010-15",2015-07-21,2.59030460825237,"Marginal"
"141010-15",2015-07-22,2.73308865060501,"Marginal"
"141010-15",2015-07-23,2.73101655146543,"Marginal"
"141010-15",2015-07-24,2.66828919684071,"Marginal"
"141010-15",2015-07-25,2.58800598445572,"Marginal"
"141010-15",2015-07-26,2.70597934853196,"Marginal"
"141010-15",2015-07-27,2.79110800333146,"Good"
"141010-15",2015-07-28,2.7547699756546,"Good"
"141010-15",2015-07-29,2.67730605175981,"Marginal"
"141010-15",2015-07-30,2.62918329108991,"Marginal"
"141010-15",2015-07-31,2.61050281548615,"Marginal"
"141010-15",2015-08-01,2.74928814455956,"Marginal"
"141010-15",2015-08-02,2.75427250059298,"Good"
"141010-15",2015-08-03,2.73150224940836,"Marginal"
"141010-15",2015-08-04,2.67208613188607,"Marginal"
"141010-15",2015-08-05,2.50033502795695,"Marginal"
"141010-15",2015-08-06,2.4600957389442,"Marginal"
"141010-15",2015-08-07,2.48197795578991,"Marginal"
"141010-15",2015-08-08,2.56516998622131,"Marginal"
"141010-15",2015-08-09,2.61696226316084,"Marginal"
"141010-15",2015-08-10,2.52214551383469,"Marginal"
"141010-15",2015-08-11,2.49895404245758,"Marginal"
"141010-15",2015-08-12,2.52756776098071,"Marginal"
"141010-15",2015-08-13,2.55825313917051,"Marginal"
"141010-15",2015-08-14,2.67459338575783,"Marginal"
"141010-15",2015-08-15,2.6384437313031,"Marginal"
"141010-15",2015-08-16,2.47200032666209,"Marginal"
"141010-15",2015-08-17,2.40630149076377,"Marginal"
"141010-15",2015-08-18,2.61041207054105,"Marginal"
"141010-15",2015-08-19,2.62515450695061,"Marginal"
"141010-15",2015-08-20,2.4476614648621,"Marginal"
"141010-15",2015-08-21,2.61224637905713,"Marginal"
"141010-15",2015-08-22,2.58613232146964,"Marginal"
"141010-15",2015-08-23,2.56182662107628,"Marginal"
"141010-15",2015-08-24,2.58322659500434,"Marginal"
"141010-15",2015-08-25,2.63257337146333,"Marginal"
"141010-15",2015-08-26,2.6035093271645,"Marginal"
"141010-15",2015-08-27,2.5164322197994,"Marginal"
"141010-15",2015-08-28,2.28445889920033,"Poor"
"141010-15",2015-08-29,2.35089426544769,"Poor"
"141010-15",2015-08-30,2.40234995789195,"Marginal"
"141010-15",2015-08-31,2.48084177422627,"Marginal"
"141060-15",2015-07-15,2.94765600678561,"Excellent"
"141060-15",2015-07-16,2.87161564278873,"Good"
"141060-15",2015-07-17,2.82669070890646,"Good"
"141060-15",2015-07-18,2.7489520968625,"Marginal"
"141060-15",2015-07-19,2.76926960052667,"Good"
"141060-15",2015-07-20,2.69218739295339,"Marginal"
"141060-15",2015-07-21,2.79750610383609,"Good"
"141060-15",2015-07-22,2.72051055338779,"Marginal"
"141060-15",2015-07-23,2.63011846276601,"Marginal"
"141060-15",2015-07-24,2.66637931991392,"Marginal"
"141060-15",2015-07-25,2.78290271679929,"Good"
"141060-15",2015-07-26,2.90074706383355,"Excellent"
"141060-15",2015-07-27,2.95137864609132,"Excellent"
"141060-15",2015-07-28,2.95642661547077,"Excellent"
"141060-15",2015-07-29,2.99475895375933,"Excellent"
"141060-15",2015-07-30,2.91237446873518,"Excellent"
"141060-15",2015-07-31,2.88729066181009,"Good"
"141060-15",2015-08-01,2.75907892395865,"Good"
"141060-15",2015-08-02,2.68186904237412,"Marginal"
"141060-15",2015-08-03,2.68448239721357,"Marginal"
"141060-15",2015-08-04,2.76102616713018,"Good"
"141060-15",2015-08-05,2.74263651159133,"Marginal"
"141060-15",2015-08-06,2.73800669671074,"Marginal"
"141060-15",2015-08-07,2.90609314401208,"Excellent"
"141060-15",2015-08-08,2.94606481694348,"Excellent"
"141060-15",2015-08-09,2.91266143167061,"Excellent"
"141060-15",2015-08-10,2.92292423577142,"Excellent"
"141060-15",2015-08-11,2.99544470797332,"Excellent"
"141060-15",2015-08-12,2.98329205811598,"Excellent"
"141060-15",2015-08-13,2.9435236783253,"Excellent"
"141060-15",2015-08-14,2.9001941019439,"Excellent"
"141060-15",2015-08-15,2.92016412353491,"Excellent"
"141060-15",2015-08-16,2.92915179588664,"Excellent"
"141060-15",2015-08-17,2.94530939801411,"Excellent"
"141060-15",2015-08-18,2.96782010038477,"Excellent"
"141060-15",2015-08-19,3.04305807797739,"Excellent"
"141060-15",2015-08-20,3.01146797703856,"Excellent"
"141060-15",2015-08-21,3.00611815269916,"Excellent"
"141060-15",2015-08-22,3.06935520835709,"Excellent"
"141060-15",2015-08-23,3.02657878522443,"Excellent"
"141060-15",2015-08-24,3.09793765414608,"Excellent"
"141060-15",2015-08-25,2.98707287560669,"Excellent"
"141060-15",2015-08-26,3.05034530177042,"Excellent"
"141060-15",2015-08-27,3.00322247793991,"Excellent"
"141060-15",2015-08-28,3.01838407591993,"Excellent"
"141060-15",2015-08-29,3.04203340095532,"Excellent"
"141060-15",2015-08-30,2.87169016635536,"Good"
"141060-15",2015-08-31,3.06323025352232,"Excellent"
"141070-15",2015-07-15,2.87305819519937,"Good"
"141070-15",2015-07-16,2.96042616103662,"Excellent"
"141070-15",2015-07-17,2.93150991153364,"Excellent"
"141070-15",2015-07-18,2.99460675585673,"Excellent"
"141070-15",2015-07-19,2.93398994547092,"Excellent"
"141070-15",2015-07-20,2.98799453794959,"Excellent"
"141070-15",2015-07-21,2.98817606198266,"Excellent"
"141070-15",2015-07-22,2.99305030968287,"Excellent"
"141070-15",2015-07-23,2.85697689753959,"Good"
"141070-15",2015-07-24,2.85072484867782,"Good"
"141070-15",2015-07-25,2.86519950716329,"Good"
"141070-15",2015-07-26,2.65592533372231,"Marginal"
"141070-15",2015-07-27,2.80389658305039,"Good"
"141070-15",2015-07-28,3.05682886265503,"Excellent"
"141070-15",2015-07-29,2.94240787091899,"Excellent"
"141070-15",2015-07-30,2.90970433929864,"Excellent"
"141070-15",2015-07-31,2.92183562351406,"Excellent"
"141070-15",2015-08-01,2.82003981934403,"Good"
"141070-15",2015-08-02,2.88732963302501,"Good"
"141070-15",2015-08-03,2.80445534713988,"Good"
"141070-15",2015-08-04,2.85802512310367,"Good"
"141070-15",2015-08-05,2.84362577736042,"Good"
"141070-15",2015-08-06,3.01971978117584,"Excellent"
"141070-15",2015-08-07,2.94583331339915,"Excellent"
"141070-15",2015-08-08,3.00521535938682,"Excellent"
"141070-15",2015-08-09,2.98184366603119,"Excellent"
"141070-15",2015-08-10,2.97796253401015,"Excellent"
"141070-15",2015-08-11,2.99293450394668,"Excellent"
"141070-15",2015-08-12,2.98921739891076,"Excellent"
"141070-15",2015-08-13,2.94800851546357,"Excellent"
"141070-15",2015-08-14,2.94458961872963,"Excellent"
"141070-15",2015-08-15,2.96649152051546,"Excellent"
"141070-15",2015-08-16,3.01344382384266,"Excellent"
"141070-15",2015-08-17,3.01391660738471,"Excellent"
"141070-15",2015-08-18,2.97500976626626,"Excellent"
"141070-15",2015-08-19,2.96423102803151,"Excellent"
"141070-15",2015-08-20,2.99195482883256,"Excellent"
"141070-15",2015-08-21,2.94557904481389,"Excellent"
"141070-15",2015-08-22,3.0049096215869,"Excellent"
"141070-15",2015-08-23,2.9933852591583,"Excellent"
"141070-15",2015-08-24,3.07626783476356,"Excellent"
"141070-15",2015-08-25,3.0023097614859,"Excellent"
"141070-15",2015-08-26,3.01568605367898,"Excellent"
"141070-15",2015-08-27,3.00685328316754,"Excellent"
